lengths,returns
23,0.0
23,0.0
23,0.0
21,0.0
21,0.0
23,0.0
147,1.4701390342198237
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
69,0.6894490858690777
23,0.0
23,0.0
23,0.0
51,0.7471720943315961
23,0.0
23,0.0
21,0.0
52,0.7397003733882802
23,0.0
69,0.6894490858690777
23,0.0
23,0.0
23,0.0
23,0.0
102,1.1120197401958531
23,0.0
23,0.0
23,0.0
23,0.0
21,0.0
21,0.0
69,0.6894490858690777
21,0.0
119,1.097063271215051
23,0.0
21,0.0
21,0.0
23,0.0
23,0.0
21,0.0
51,0.7471720943315961
23,0.0
100,1.150671053287173
51,0.7471720943315961
23,0.0
23,0.0
23,0.0
23,0.0
117,1.1013191724489382
72,0.6757290490602831
23,0.0
21,0.0
100,1.252057983118666
23,0.0
23,0.0
23,0.0
23,0.0
96,1.1787877370052764
119,1.097063271215051
72,0.6757290490602831
50,0.7547192872036325
75,0.6689717585696803
23,0.0
23,0.0
23,0.0
23,0.0
21,0.0
23,0.0
23,0.0
51,0.7471720943315961
50,0.7547192872036325
21,0.0
23,0.0
23,0.0
23,0.0
96,1.1787877370052764
23,0.0
23,0.0
23,0.0
71,0.6757290490602831
23,0.0
21,0.0
21,0.0
23,0.0
23,0.0
23,0.0
171,1.7702427122759887
23,0.0
23,0.0
116,1.1193380993929711
23,0.0
49,0.7547192872036325
72,0.6689717585696803
23,0.0
23,0.0
21,0.0
23,0.0
21,0.0
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
53,0.7323033696543974
71,0.6757290490602831
21,0.0
23,0.0
23,0.0
23,0.0
23,0.0
21,0.0
23,0.0
23,0.0
23,0.0
98,1.1553298610388714
21,0.0
71,0.682554595010387
21,0.0
23,0.0
51,0.7471720943315961
23,0.0
23,0.0
23,0.0
53,0.7323033696543974
21,0.0
21,0.0
51,0.7471720943315961
23,0.0
23,0.0
23,0.0
23,0.0
96,1.1787877370052764
23,0.0
69,0.6894490858690777
21,0.0
23,0.0
23,0.0
21,0.0
23,0.0
23,0.0
96,1.1787877370052764
21,0.0
23,0.0
98,1.1553298610388714
154,1.3553332846055859
53,0.7397003733882802
21,0.0
23,0.0
23,0.0
23,0.0
23,0.0
69,0.6894490858690777
72,0.682554595010387
23,0.0
69,0.6894490858690777
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
21,0.0
23,0.0
70,0.682554595010387
72,0.6689717585696803
51,0.7471720943315961
23,0.0
49,0.7547192872036325
23,0.0
