lengths,returns
23,0
53,0
69,0
23,0
21,0
21,0
23,0
23,0
23,0
23,0
23,0
21,0
69,0
21,0
23,0
23,0
49,0
69,0
21,0
23,0
23,0
67,0
23,0
23,0
98,0
23,0
121,0
51,0
23,0
23,0
49,0
118,0
71,0
21,0
72,0
21,0
21,0
148,0
121,0
75,0
21,0
23,0
23,0
49,0
23,0
21,0
71,0
23,0
23,0
23,0
23,0
23,0
23,0
50,0
98,0
21,0
23,0
23,0
21,0
23,0
67,0
51,0
53,0
69,0
23,0
171,0
23,0
51,0
23,0
49,0
23,0
23,0
23,0
23,0
23,0
71,0
23,0
23,0
23,0
23,0
23,0
71,0
23,0
51,0
71,0
23,0
23,0
70,0
21,0
23,0
72,0
23,0
98,0
23,0
85,0
23,0
71,0
23,0
23,0
21,0
21,0
69,0
69,0
68,0
23,0
121,0
75,0
69,0
72,0
71,0
21,0
72,0
23,0
21,0
23,0
21,0
23,0
69,0
21,0
23,0
23,0
73,0
23,0
23,0
69,0
23,0
96,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
51,0
21,0
69,0
50,0
51,0
72,0
21,0
23,0
23,0
51,0
53,0
52,0
23,0
72,0
51,0
100,0
21,0
98,0
152,0
76,0
21,0
23,0
23,0
23,0
23,0
21,0
21,0
100,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
51,0
50,0
23,0
23,0
23,0
23,0
23,0
53,0
23,0
23,0
23,0
23,0
98,0
23,0
121,0
73,0
167,0
23,0
21,0
51,0
23,0
23,0
23,0
21,0
70,0
21,0
21,0
23,0
21,0
98,0
71,0
21,0
51,0
21,0
23,0
21,0
23,0
23,0
23,0
100,0
72,0
23,0
51,0
23,0
21,0
23,0
23,0
23,0
23,0
68,0
23,0
23,0
98,0
70,0
71,0
72,0
23,0
23,0
23,0
23,0
84,0
23,0
51,0
23,0
23,0
23,0
21,0
51,0
100,0
71,0
21,0
72,0
23,0
69,0
72,0
23,0
49,0
23,0
23,0
21,0
23,0
23,0
23,0
23,0
23,0
23,0
68,0
71,0
21,0
23,0
51,0
23,0
23,0
23,0
23,0
21,0
23,0
23,0
23,0
23,0
96,0
23,0
23,0
23,0
23,0
21,0
23,0
117,0
23,0
72,0
21,0
23,0
23,0
51,0
50,0
53,0
21,0
23,0
23,0
23,0
23,0
23,0
98,0
23,0
121,0
23,0
23,0
23,0
23,0
23,0
118,0
23,0
23,0
23,0
23,0
21,0
23,0
117,0
23,0
23,0
23,0
23,0
23,0
117,0
23,0
73,0
23,0
51,0
50,0
171,0
96,0
23,0
23,0
23,0
51,0
50,0
23,0
51,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
21,0
69,0
23,0
51,0
23,0
21,0
23,0
23,0
98,0
23,0
21,0
71,0
121,0
72,0
23,0
71,0
21,0
23,0
51,0
23,0
100,0
23,0
72,0
23,0
73,0
23,0
51,0
23,0
23,0
23,0
23,0
21,0
23,0
23,0
118,0
23,0
21,0
120,0
21,0
51,0
23,0
21,0
23,0
23,0
23,0
23,0
118,0
23,0
96,0
23,0
23,0
23,0
23,0
21,0
23,0
23,0
21,0
136,0
73,0
23,0
23,0
51,0
70,0
23,0
23,0
23,0
21,0
23,0
23,0
69,0
23,0
49,0
23,0
100,0
23,0
23,0
82,0
23,0
192,0
121,0
21,0
77,0
100,0
21,0
23,0
51,0
21,0
23,0
69,0
23,0
23,0
23,0
23,0
21,0
21,0
21,0
23,0
70,0
23,0
23,0
21,0
23,0
98,0
71,0
171,0
21,0
74,0
23,0
69,0
23,0
69,0
23,0
23,0
21,0
23,0
51,0
52,0
23,0
23,0
21,0
23,0
100,0
23,0
21,0
23,0
23,0
23,0
23,0
98,0
71,0
72,0
23,0
23,0
23,0
23,0
67,0
23,0
72,0
51,0
23,0
23,0
23,0
53,0
21,0
68,0
69,0
51,0
23,0
23,0
21,0
23,0
23,0
23,0
51,0
21,0
23,0
23,0
69,0
21,0
23,0
21,0
23,0
23,0
21,0
21,0
23,0
23,0
23,0
72,0
23,0
23,0
23,0
98,0
23,0
100,0
53,0
21,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
21,0
23,0
23,0
23,0
21,0
69,0
72,0
23,0
99,0
72,0
69,0
51,0
23,0
51,0
23,0
23,0
23,0
100,0
23,0
23,0
23,0
67,0
23,0
23,0
21,0
23,0
23,0
23,0
98,0
23,0
100,0
72,0
23,0
23,0
69,0
23,0
23,0
121,0
98,0
71,0
72,0
23,0
23,0
23,0
23,0
23,0
69,0
147,0
23,0
23,0
23,0
23,0
82,0
23,0
68,0
23,0
51,0
23,0
23,0
23,0
23,0
21,0
21,0
23,0
23,0
82,0
23,0
21,0
72,0
21,0
51,0
21,0
52,0
23,0
23,0
51,0
23,0
23,0
120,0
23,0
23,0
23,0
101,0
120,0
23,0
51,0
96,0
23,0
23,0
23,0
96,0
23,0
69,0
168,0
23,0
23,0
23,0
119,0
23,0
23,0
23,0
117,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
21,0
69,0
98,0
23,0
51,0
23,0
23,0
21,0
51,0
70,0
21,0
72,0
23,0
23,0
21,0
50,0
72,0
74,0
121,0
23,0
51,0
72,0
23,0
23,0
23,0
21,0
23,0
49,0
23,0
23,0
23,0
69,0
122,0
23,0
69,0
68,0
23,0
51,0
51,0
23,0
23,0
67,0
23,0
98,0
23,0
21,0
71,0
21,0
23,0
49,0
23,0
67,0
23,0
23,0
23,0
103,0
96,0
21,0
72,0
23,0
98,0
51,0
23,0
23,0
51,0
86,0
23,0
23,0
23,0
23,0
51,0
23,0
52,0
51,0
23,0
117,0
23,0
21,0
23,0
67,0
23,0
23,0
23,0
69,0
69,0
124,0
21,0
23,0
23,0
23,0
23,0
23,0
69,0
118,0
23,0
21,0
23,0
147,0
23,0
71,0
23,0
21,0
23,0
23,0
23,0
51,0
23,0
53,0
23,0
21,0
23,0
23,0
21,0
23,0
51,0
69,0
69,0
101,0
23,0
23,0
23,0
23,0
21,0
23,0
21,0
23,0
53,0
69,0
23,0
23,0
69,0
72,0
23,0
23,0
23,0
117,0
21,0
23,0
23,0
23,0
23,0
23,0
49,0
23,0
112,0
69,0
72,0
71,0
23,0
21,0
23,0
21,0
69,0
23,0
98,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
68,0
23,0
23,0
71,0
73,0
23,0
51,0
101,0
23,0
21,0
23,0
23,0
23,0
23,0
23,0
23,0
116,0
23,0
23,0
23,0
23,0
23,0
100,0
23,0
23,0
102,0
23,0
23,0
53,0
53,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
69,0
23,0
23,0
69,0
23,0
49,0
98,0
173,0
106,0
118,0
73,0
49,0
75,0
23,0
23,0
23,0
21,0
23,0
51,0
23,0
23,0
23,0
23,0
23,0
23,0
69,0
23,0
82,0
121,0
23,0
23,0
21,0
23,0
23,0
23,0
119,0
23,0
23,0
21,0
119,0
72,0
21,0
23,0
21,0
69,0
23,0
120,0
23,0
72,0
23,0
118,0
23,0
70,0
23,0
53,0
116,0
50,0
74,0
21,0
23,0
23,0
83,0
21,0
21,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
51,0
23,0
51,0
118,0
23,0
23,0
171,0
23,0
67,0
23,0
51,0
21,0
70,0
147,0
72,0
23,0
23,0
23,0
23,0
21,0
23,0
23,0
23,0
21,0
21,0
103,0
23,0
23,0
21,0
23,0
69,0
23,0
72,0
70,0
23,0
23,0
23,0
51,0
23,0
52,0
119,0
72,0
75,0
51,0
23,0
23,0
23,0
49,0
51,0
23,0
72,0
69,0
23,0
23,0
23,0
23,0
70,0
23,0
171,0
23,0
69,0
120,0
21,0
23,0
23,0
23,0
23,0
21,0
21,0
23,0
23,0
21,0
23,0
21,0
23,0
23,0
23,0
70,0
23,0
23,0
23,0
118,0
23,0
23,0
120,0
23,0
51,0
23,0
23,0
23,0
98,0
23,0
100,0
23,0
72,0
84,0
23,0
23,0
88,0
23,0
23,0
23,0
51,0
53,0
23,0
23,0
23,0
191,0
51,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
98,0
67,0
72,0
21,0
23,0
71,0
23,0
21,0
51,0
53,0
71,0
23,0
72,0
51,0
71,0
21,0
23,0
21,0
21,0
23,0
51,0
21,0
23,0
23,0
98,0
23,0
21,0
100,0
72,0
23,0
98,0
23,0
23,0
21,0
51,0
21,0
23,0
23,0
21,0
119,0
100,0
75,0
52,0
23,0
23,0
23,0
23,0
23,0
69,0
124,0
99,0
23,0
23,0
23,0
23,0
23,0
23,0
51,0
72,0
23,0
23,0
21,0
23,0
71,0
169,0
23,0
51,0
72,0
21,0
23,0
21,0
99,0
23,0
51,0
23,0
72,0
120,0
51,0
23,0
23,0
69,0
68,0
23,0
23,0
23,0
23,0
51,0
50,0
23,0
23,0
23,0
21,0
23,0
23,0
23,0
23,0
72,0
21,0
23,0
23,0
23,0
23,0
23,0
23,0
70,0
21,0
23,0
21,0
50,0
23,0
133,0
23,0
98,0
23,0
71,0
70,0
23,0
23,0
71,0
23,0
23,0
21,0
23,0
69,0
23,0
23,0
21,0
23,0
23,0
98,0
23,0
23,0
51,0
100,0
51,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
49,0
70,0
23,0
23,0
23,0
23,0
23,0
21,0
21,0
120,0
23,0
98,0
21,0
23,0
100,0
21,0
23,0
21,0
23,0
23,0
23,0
98,0
23,0
23,0
21,0
53,0
23,0
51,0
23,0
23,0
23,0
23,0
49,0
23,0
21,0
23,0
23,0
86,0
69,0
23,0
53,0
23,0
21,0
23,0
23,0
23,0
51,0
50,0
23,0
23,0
49,0
23,0
23,0
21,0
21,0
51,0
23,0
49,0
72,0
23,0
23,0
69,0
74,0
71,0
147,0
75,0
117,0
21,0
23,0
23,0
23,0
23,0
23,0
23,0
51,0
130,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
21,0
51,0
23,0
23,0
23,0
23,0
70,0
23,0
23,0
51,0
21,0
84,0
23,0
21,0
23,0
23,0
23,0
21,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
71,0
70,0
52,0
21,0
70,0
23,0
23,0
82,0
21,0
71,0
73,0
147,0
73,0
75,0
21,0
75,0
23,0
23,0
69,0
23,0
21,0
23,0
51,0
70,0
23,0
23,0
72,0
72,0
49,0
85,0
23,0
23,0
72,0
23,0
100,0
23,0
23,0
50,0
23,0
51,0
51,0
23,0
70,0
23,0
67,0
51,0
23,0
23,0
51,0
70,0
23,0
23,0
117,0
23,0
73,0
23,0
23,0
23,0
23,0
23,0
69,0
23,0
23,0
23,0
154,0
21,0
103,0
69,0
21,0
23,0
69,0
23,0
96,0
100,0
23,0
23,0
23,0
72,0
23,0
23,0
23,0
53,0
171,0
50,0
23,0
49,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
116,0
23,0
72,0
23,0
23,0
23,0
174,0
53,0
69,0
23,0
23,0
52,0
69,0
23,0
23,0
120,0
21,0
21,0
86,0
55,0
23,0
23,0
23,0
23,0
23,0
23,0
96,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
51,0
51,0
21,0
23,0
119,0
72,0
23,0
23,0
117,0
23,0
23,0
23,0
23,0
51,0
23,0
144,0
84,0
119,0
75,0
52,0
23,0
23,0
23,0
116,0
23,0
23,0
84,0
23,0
23,0
51,0
69,0
118,0
72,0
76,0
72,0
102,0
21,0
53,0
23,0
71,0
23,0
21,0
23,0
151,0
23,0
21,0
21,0
21,0
51,0
51,0
23,0
23,0
23,0
98,0
53,0
53,0
49,0
23,0
23,0
138,0
172,0
21,0
23,0
72,0
23,0
23,0
119,0
72,0
50,0
23,0
21,0
23,0
100,0
23,0
23,0
51,0
21,0
23,0
21,0
23,0
23,0
67,0
51,0
23,0
23,0
23,0
21,0
50,0
101,0
53,0
21,0
23,0
49,0
23,0
23,0
23,0
21,0
68,0
51,0
23,0
23,0
21,0
102,0
98,0
98,0
23,0
71,0
103,0
53,0
51,0
23,0
23,0
101,0
23,0
117,0
51,0
21,0
72,0
21,0
23,0
23,0
23,0
51,0
23,0
69,0
72,0
21,0
23,0
21,0
69,0
148,0
23,0
72,0
75,0
23,0
23,0
147,0
23,0
150,0
23,0
23,0
21,0
51,0
53,0
23,0
51,0
100,0
23,0
23,0
70,0
23,0
23,0
71,0
23,0
119,0
23,0
21,0
23,0
23,0
69,0
23,0
23,0
51,0
21,0
51,0
23,0
69,0
23,0
72,0
150,0
21,0
53,0
21,0
52,0
23,0
51,0
53,0
21,0
23,0
23,0
101,0
23,0
23,0
151,0
122,0
23,0
75,0
50,0
23,0
23,0
23,0
23,0
132,0
23,0
23,0
129,0
51,0
23,0
21,0
23,0
23,0
188,0
21,0
72,0
23,0
120,0
23,0
21,0
69,0
23,0
23,0
21,0
23,0
100,0
23,0
23,0
21,0
23,0
23,0
51,0
50,0
69,0
23,0
23,0
51,0
21,0
151,0
23,0
23,0
70,0
21,0
23,0
21,0
23,0
69,0
23,0
23,0
23,0
82,0
23,0
23,0
144,0
101,0
23,0
51,0
21,0
23,0
23,0
71,0
23,0
23,0
23,0
96,0
51,0
121,0
21,0
69,0
72,0
75,0
53,0
23,0
21,0
50,0
23,0
119,0
70,0
23,0
72,0
71,0
147,0
70,0
52,0
70,0
23,0
51,0
21,0
129,0
123,0
50,0
23,0
23,0
99,0
72,0
71,0
51,0
52,0
21,0
53,0
53,0
23,0
23,0
170,0
23,0
23,0
70,0
72,0
23,0
23,0
51,0
119,0
51,0
23,0
52,0
84,0
84,0
23,0
23,0
53,0
52,0
23,0
120,0
51,0
74,0
23,0
23,0
23,0
23,0
21,0
23,0
23,0
118,0
68,0
23,0
23,0
23,0
69,0
23,0
72,0
71,0
23,0
23,0
23,0
146,0
71,0
23,0
23,0
121,0
51,0
69,0
53,0
21,0
53,0
23,0
21,0
23,0
23,0
84,0
23,0
23,0
72,0
73,0
72,0
23,0
23,0
51,0
23,0
67,0
23,0
21,0
70,0
23,0
153,0
53,0
170,0
23,0
82,0
53,0
23,0
69,0
141,0
69,0
52,0
23,0
51,0
23,0
23,0
146,0
23,0
23,0
23,0
23,0
23,0
51,0
23,0
71,0
23,0
23,0
122,0
21,0
23,0
190,0
23,0
21,0
51,0
23,0
69,0
23,0
21,0
21,0
72,0
68,0
153,0
51,0
71,0
23,0
51,0
21,0
53,0
117,0
23,0
21,0
50,0
23,0
100,0
23,0
23,0
23,0
23,0
23,0
51,0
23,0
69,0
100,0
53,0
86,0
85,0
71,0
72,0
23,0
23,0
51,0
52,0
53,0
53,0
167,0
73,0
74,0
21,0
23,0
23,0
71,0
49,0
23,0
23,0
51,0
118,0
23,0
23,0
23,0
53,0
23,0
23,0
71,0
23,0
23,0
23,0
72,0
23,0
51,0
23,0
21,0
23,0
120,0
21,0
119,0
73,0
23,0
23,0
51,0
23,0
84,0
23,0
23,0
69,0
51,0
23,0
72,0
51,0
23,0
23,0
23,0
72,0
74,0
74,0
23,0
23,0
69,0
23,0
21,0
71,0
23,0
23,0
100,0
23,0
23,0
23,0
72,0
100,0
53,0
71,0
23,0
68,0
23,0
23,0
149,0
21,0
21,0
53,0
23,0
119,0
21,0
23,0
75,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
21,0
23,0
71,0
21,0
23,0
153,0
52,0
68,0
21,0
23,0
21,0
102,0
69,0
71,0
51,0
23,0
69,0
53,0
23,0
23,0
23,0
102,0
23,0
72,0
23,0
23,0
23,0
23,0
23,0
23,0
82,0
23,0
21,0
23,0
100,0
121,0
23,0
72,0
23,0
51,0
23,0
23,0
23,0
23,0
23,0
49,0
23,0
21,0
23,0
23,0
21,0
68,0
51,0
21,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
49,0
100,0
151,0
23,0
52,0
23,0
23,0
23,0
23,0
23,0
101,0
189,0
23,0
127,0
51,0
69,0
53,0
164,0
51,0
23,0
53,0
23,0
23,0
21,0
98,0
102,0
23,0
23,0
23,0
183,0
23,0
51,0
23,0
23,0
23,0
23,0
101,0
23,0
70,0
23,0
171,0
23,0
100,0
23,0
23,0
23,0
23,0
122,0
100,0
21,0
23,0
21,0
23,0
23,0
23,0
166,0
51,0
23,0
23,0
21,0
69,0
151,0
23,0
21,0
21,0
23,0
51,0
23,0
82,0
51,0
50,0
21,0
23,0
23,0
23,0
147,0
23,0
71,0
23,0
21,0
172,0
52,0
121,0
23,0
23,0
51,0
23,0
23,0
23,0
72,0
23,0
51,0
131,0
23,0
23,0
73,0
23,0
23,0
21,0
23,0
69,0
149,0
51,0
105,0
21,0
119,0
23,0
51,0
21,0
23,0
23,0
67,0
23,0
23,0
23,0
98,0
71,0
23,0
23,0
21,0
23,0
72,0
23,0
71,0
113,0
104,0
69,0
119,0
82,0
152,0
23,0
106,0
23,0
68,0
69,0
23,0
23,0
23,0
69,0
100,0
23,0
49,0
23,0
100,0
51,0
23,0
51,0
23,0
23,0
23,0
21,0
102,0
23,0
23,0
72,0
51,0
23,0
172,0
23,0
53,0
54,0
21,0
23,0
23,0
51,0
173,0
23,0
23,0
23,0
49,0
71,0
98,0
23,0
82,0
52,0
23,0
69,0
121,0
21,0
100,0
23,0
245,0
23,0
53,0
23,0
23,0
23,0
23,0
23,0
100,0
51,0
23,0
71,0
23,0
23,0
84,0
23,0
23,0
100,0
21,0
98,0
23,0
23,0
21,0
82,0
53,0
23,0
70,0
73,0
122,0
74,0
23,0
23,0
70,0
67,0
74,0
23,0
72,0
120,0
51,0
23,0
23,0
23,0
