lengths,returns
25,22.995685419484467
31,27.501966404214627
58,44.73165228376146
36,31.05509141309219
32,28.22694674017248
37,31.744540498961268
31,27.501966404214627
33,28.944677272770754
31,27.501966404214627
40,33.77179590160162
33,28.944677272770754
59,45.284335760923845
31,27.501966404214627
37,31.744540498961268
29,26.02996266117195
26,23.76572856528962
41,34.4340779425856
44,36.38145139361287
37,31.744540498961268
30,26.76966303456023
33,28.944677272770754
41,34.4340779425856
36,31.05509141309219
39,33.10282414303194
39,33.10282414303194
45,37.01763687967674
42,35.08973716315975
33,28.944677272770754
30,26.76966303456023
26,23.76572856528962
52,41.29632180625153
31,27.501966404214627
29,26.02996266117195
32,28.22694674017248
51,40.70335535985003
26,23.76572856528962
40,33.77179590160162
58,44.73165228376146
31,27.501966404214627
60,45.831492403314606
29,26.02996266117195
67,49.511411121292994
28,25.282790566840355
39,33.10282414303194
49,39.49939328624633
51,40.70335535985003
28,25.282790566840355
37,31.744540498961268
26,23.76572856528962
36,31.05509141309219
32,28.22694674017248
40,33.77179590160162
53,41.88335858818901
52,41.29632180625153
38,32.42709509397166
31,27.501966404214627
53,41.88335858818901
48,38.888276046713464
51,40.70335535985003
52,41.29632180625153
58,44.73165228376146
33,28.944677272770754
40,33.77179590160162
59,45.284335760923845
48,38.888276046713464
46,37.647460510879974
49,39.49939328624633
68,50.016297010080066
84,57.440987661134486
51,40.70335535985003
56,43.60948095476121
50,40.10439935338387
57,44.1733861452136
33,28.944677272770754
31,27.501966404214627
46,37.647460510879974
48,38.888276046713464
32,28.22694674017248
38,32.42709509397166
39,33.10282414303194
32,28.22694674017248
66,49.00142537504343
42,35.08973716315975
35,30.358678195042614
44,36.38145139361287
37,31.744540498961268
29,26.02996266117195
32,28.22694674017248
66,49.00142537504343
40,33.77179590160162
35,30.358678195042614
34,29.655230500043047
55,43.03987975228405
51,40.70335535985003
46,37.647460510879974
31,27.501966404214627
47,38.27098590577118
50,40.10439935338387
30,26.76966303456023
51,40.70335535985003
35,30.358678195042614
32,28.22694674017248
57,44.1733861452136
74,52.94133584143497
28,25.282790566840355
71,51.500862972583676
29,26.02996266117195
44,36.38145139361287
68,50.016297010080066
51,40.70335535985003
43,35.73883979152815
32,28.22694674017248
59,45.284335760923845
38,32.42709509397166
34,29.655230500043047
61,46.37317747928146
44,36.38145139361287
43,35.73883979152815
55,43.03987975228405
34,29.655230500043047
40,33.77179590160162
33,28.944677272770754
47,38.27098590577118
39,33.10282414303194
33,28.944677272770754
74,52.94133584143497
42,35.08973716315975
27,24.528071279636723
32,28.22694674017248
33,28.944677272770754
31,27.501966404214627
52,41.29632180625153
44,36.38145139361287
34,29.655230500043047
51,40.70335535985003
35,30.358678195042614
32,28.22694674017248
48,38.888276046713464
52,41.29632180625153
42,35.08973716315975
42,35.08973716315975
36,31.05509141309219
27,24.528071279636723
54,42.46452500230712
39,33.10282414303194
35,30.358678195042614
36,31.05509141309219
49,39.49939328624633
43,35.73883979152815
47,38.27098590577118
56,43.60948095476121
38,32.42709509397166
55,43.03987975228405
31,27.501966404214627
38,32.42709509397166
41,34.4340779425856
32,28.22694674017248
28,25.282790566840355
50,40.10439935338387
44,36.38145139361287
36,31.05509141309219
63,47.44035124744376
35,30.358678195042614
31,27.501966404214627
29,26.02996266117195
41,34.4340779425856
54,42.46452500230712
29,26.02996266117195
33,28.944677272770754
67,49.511411121292994
64,47.96594773496932
34,29.655230500043047
35,30.358678195042614
42,35.08973716315975
36,31.05509141309219
36,31.05509141309219
42,35.08973716315975
43,35.73883979152815
40,33.77179590160162
40,33.77179590160162
52,41.29632180625153
49,39.49939328624633
33,28.944677272770754
49,39.49939328624633
28,25.282790566840355
49,39.49939328624633
37,31.744540498961268
52,41.29632180625153
38,32.42709509397166
38,32.42709509397166
37,31.744540498961268
37,31.744540498961268
34,29.655230500043047
37,31.744540498961268
48,38.888276046713464
56,43.60948095476121
45,37.01763687967674
30,26.76966303456023
36,31.05509141309219
37,31.744540498961268
30,26.76966303456023
41,34.4340779425856
44,36.38145139361287
31,27.501966404214627
52,41.29632180625153
58,44.73165228376146
50,40.10439935338387
57,44.1733861452136
31,27.501966404214627
52,41.29632180625153
41,34.4340779425856
40,33.77179590160162
34,29.655230500043047
45,37.01763687967674
40,33.77179590160162
35,30.358678195042614
27,24.528071279636723
58,44.73165228376146
28,25.282790566840355
30,26.76966303456023
30,26.76966303456023
31,27.501966404214627
79,55.247678623618896
62,46.90944570448865
46,37.647460510879974
42,35.08973716315975
58,44.73165228376146
59,45.284335760923845
52,41.29632180625153
28,25.282790566840355
35,30.358678195042614
28,25.282790566840355
53,41.88335858818901
34,29.655230500043047
31,27.501966404214627
38,32.42709509397166
38,32.42709509397166
35,30.358678195042614
30,26.76966303456023
48,38.888276046713464
35,30.358678195042614
35,30.358678195042614
29,26.02996266117195
35,30.358678195042614
28,25.282790566840355
51,40.70335535985003
43,35.73883979152815
34,29.655230500043047
42,35.08973716315975
32,28.22694674017248
49,39.49939328624633
52,41.29632180625153
76,53.87780325819041
28,25.282790566840355
32,28.22694674017248
33,28.944677272770754
35,30.358678195042614
27,24.528071279636723
29,26.02996266117195
47,38.27098590577118
37,31.744540498961268
38,32.42709509397166
45,37.01763687967674
35,30.358678195042614
31,27.501966404214627
32,28.22694674017248
42,35.08973716315975
34,29.655230500043047
40,33.77179590160162
28,25.282790566840355
41,34.4340779425856
40,33.77179590160162
40,33.77179590160162
53,41.88335858818901
29,26.02996266117195
30,26.76966303456023
36,31.05509141309219
58,44.73165228376146
48,38.888276046713464
24,22.21786406008532
59,45.284335760923845
46,37.647460510879974
48,38.888276046713464
31,27.501966404214627
48,38.888276046713464
29,26.02996266117195
34,29.655230500043047
33,28.944677272770754
29,26.02996266117195
39,33.10282414303194
28,25.282790566840355
23,21.4321859192781
28,25.282790566840355
28,25.282790566840355
59,45.284335760923845
72,51.98585434285784
25,22.995685419484467
53,41.88335858818901
26,23.76572856528962
32,28.22694674017248
36,31.05509141309219
41,34.4340779425856
31,27.501966404214627
33,28.944677272770754
31,27.501966404214627
41,34.4340779425856
24,22.21786406008532
37,31.744540498961268
52,41.29632180625153
43,35.73883979152815
45,37.01763687967674
41,34.4340779425856
44,36.38145139361287
74,52.94133584143497
77,54.33902522560851
50,40.10439935338387
38,32.42709509397166
45,37.01763687967674
33,28.944677272770754
33,28.944677272770754
35,30.358678195042614
36,31.05509141309219
49,39.49939328624633
36,31.05509141309219
30,26.76966303456023
49,39.49939328624633
40,33.77179590160162
31,27.501966404214627
27,24.528071279636723
50,40.10439935338387
43,35.73883979152815
94,61.51039211065149
27,24.528071279636723
32,28.22694674017248
63,47.44035124744376
28,25.282790566840355
33,28.944677272770754
50,40.10439935338387
32,28.22694674017248
