lengths,returns
27,24.528071279636723
45,37.01763687967674
41,34.4340779425856
30,26.76966303456023
48,38.888276046713464
37,31.744540498961268
51,40.70335535985003
57,44.1733861452136
49,39.49939328624633
51,40.70335535985003
48,38.888276046713464
33,28.944677272770754
51,40.70335535985003
41,34.4340779425856
26,23.76572856528962
29,26.02996266117195
47,38.27098590577118
42,35.08973716315975
68,50.016297010080066
26,23.76572856528962
44,36.38145139361287
27,24.528071279636723
40,33.77179590160162
34,29.655230500043047
62,46.90944570448865
32,28.22694674017248
33,28.944677272770754
36,31.05509141309219
52,41.29632180625153
30,26.76966303456023
36,31.05509141309219
27,24.528071279636723
49,39.49939328624633
58,44.73165228376146
34,29.655230500043047
42,35.08973716315975
62,46.90944570448865
40,33.77179590160162
51,40.70335535985003
76,53.87780325819041
29,26.02996266117195
56,43.60948095476121
39,33.10282414303194
56,43.60948095476121
35,30.358678195042614
44,36.38145139361287
56,43.60948095476121
36,31.05509141309219
35,30.358678195042614
41,34.4340779425856
31,27.501966404214627
37,31.744540498961268
29,26.02996266117195
37,31.744540498961268
31,27.501966404214627
35,30.358678195042614
81,56.13824981900888
55,43.03987975228405
24,22.21786406008532
31,27.501966404214627
75,53.41192248302062
45,37.01763687967674
54,42.46452500230712
60,45.831492403314606
47,38.27098590577118
31,27.501966404214627
64,47.96594773496932
34,29.655230500043047
33,28.944677272770754
37,31.744540498961268
33,28.944677272770754
51,40.70335535985003
38,32.42709509397166
40,33.77179590160162
49,39.49939328624633
35,30.358678195042614
41,34.4340779425856
34,29.655230500043047
34,29.655230500043047
37,31.744540498961268
39,33.10282414303194
43,35.73883979152815
29,26.02996266117195
41,34.4340779425856
74,52.94133584143497
45,37.01763687967674
46,37.647460510879974
27,24.528071279636723
28,25.282790566840355
49,39.49939328624633
49,39.49939328624633
61,46.37317747928146
34,29.655230500043047
99,63.39676587267702
33,28.944677272770754
29,26.02996266117195
49,39.49939328624633
35,30.358678195042614
59,45.284335760923845
34,29.655230500043047
84,57.440987661134486
47,38.27098590577118
30,26.76966303456023
44,36.38145139361287
78,54.79563497335242
43,35.73883979152815
72,51.98585434285784
54,42.46452500230712
40,33.77179590160162
36,31.05509141309219
61,46.37317747928146
108,66.56231431100866
51,40.70335535985003
26,23.76572856528962
40,33.77179590160162
26,23.76572856528962
38,32.42709509397166
35,30.358678195042614
25,22.995685419484467
44,36.38145139361287
87,58.70503288661113
38,32.42709509397166
54,42.46452500230712
45,37.01763687967674
37,31.744540498961268
44,36.38145139361287
37,31.744540498961268
74,52.94133584143497
29,26.02996266117195
37,31.744540498961268
70,51.01097269957947
46,37.647460510879974
63,47.44035124744376
44,36.38145139361287
36,31.05509141309219
36,31.05509141309219
50,40.10439935338387
34,29.655230500043047
83,57.011098647610595
53,41.88335858818901
86,58.28791200667791
64,47.96594773496932
67,49.511411121292994
46,37.647460510879974
31,27.501966404214627
27,24.528071279636723
34,29.655230500043047
49,39.49939328624633
39,33.10282414303194
59,45.284335760923845
43,35.73883979152815
33,28.944677272770754
31,27.501966404214627
34,29.655230500043047
59,45.284335760923845
32,28.22694674017248
33,28.944677272770754
69,50.51613403997926
92,60.72889716421946
34,29.655230500043047
53,41.88335858818901
43,35.73883979152815
43,35.73883979152815
32,28.22694674017248
37,31.744540498961268
31,27.501966404214627
39,33.10282414303194
48,38.888276046713464
31,27.501966404214627
32,28.22694674017248
36,31.05509141309219
41,34.4340779425856
29,26.02996266117195
43,35.73883979152815
50,40.10439935338387
33,28.944677272770754
36,31.05509141309219
40,33.77179590160162
75,53.41192248302062
31,27.501966404214627
50,40.10439935338387
49,39.49939328624633
42,35.08973716315975
39,33.10282414303194
31,27.501966404214627
64,47.96594773496932
42,35.08973716315975
47,38.27098590577118
37,31.744540498961268
27,24.528071279636723
37,31.744540498961268
54,42.46452500230712
42,35.08973716315975
40,33.77179590160162
36,31.05509141309219
55,43.03987975228405
60,45.831492403314606
55,43.03987975228405
40,33.77179590160162
45,37.01763687967674
50,40.10439935338387
45,37.01763687967674
31,27.501966404214627
39,33.10282414303194
35,30.358678195042614
47,38.27098590577118
55,43.03987975228405
46,37.647460510879974
42,35.08973716315975
30,26.76966303456023
55,43.03987975228405
52,41.29632180625153
32,28.22694674017248
74,52.94133584143497
34,29.655230500043047
43,35.73883979152815
41,34.4340779425856
75,53.41192248302062
51,40.70335535985003
41,34.4340779425856
24,22.21786406008532
73,52.465995799429265
27,24.528071279636723
46,37.647460510879974
37,31.744540498961268
68,50.016297010080066
34,29.655230500043047
77,54.33902522560851
42,35.08973716315975
42,35.08973716315975
34,29.655230500043047
56,43.60948095476121
41,34.4340779425856
37,31.744540498961268
54,42.46452500230712
29,26.02996266117195
71,51.500862972583676
38,32.42709509397166
36,31.05509141309219
43,35.73883979152815
46,37.647460510879974
67,49.511411121292994
34,29.655230500043047
64,47.96594773496932
58,44.73165228376146
33,28.944677272770754
38,32.42709509397166
28,25.282790566840355
57,44.1733861452136
53,41.88335858818901
41,34.4340779425856
89,59.52680273216757
44,36.38145139361287
50,40.10439935338387
38,32.42709509397166
39,33.10282414303194
33,28.944677272770754
85,57.86657778452314
37,31.744540498961268
39,33.10282414303194
50,40.10439935338387
52,41.29632180625153
43,35.73883979152815
70,51.01097269957947
56,43.60948095476121
42,35.08973716315975
67,49.511411121292994
50,40.10439935338387
34,29.655230500043047
66,49.00142537504343
34,29.655230500043047
42,35.08973716315975
35,30.358678195042614
87,58.70503288661113
123,71.24163906331354
38,32.42709509397166
73,52.465995799429265
59,45.284335760923845
87,58.70503288661113
77,54.33902522560851
40,33.77179590160162
37,31.744540498961268
69,50.51613403997926
39,33.10282414303194
56,43.60948095476121
59,45.284335760923845
41,34.4340779425856
69,50.51613403997926
48,38.888276046713464
60,45.831492403314606
41,34.4340779425856
58,44.73165228376146
42,35.08973716315975
67,49.511411121292994
53,41.88335858818901
40,33.77179590160162
45,37.01763687967674
54,42.46452500230712
35,30.358678195042614
39,33.10282414303194
43,35.73883979152815
36,31.05509141309219
61,46.37317747928146
38,32.42709509397166
41,34.4340779425856
49,39.49939328624633
43,35.73883979152815
32,28.22694674017248
58,44.73165228376146
63,47.44035124744376
49,39.49939328624633
66,49.00142537504343
64,47.96594773496932
60,45.831492403314606
35,30.358678195042614
75,53.41192248302062
68,50.016297010080066
58,44.73165228376146
40,33.77179590160162
61,46.37317747928146
58,44.73165228376146
51,40.70335535985003
37,31.744540498961268
41,34.4340779425856
67,49.511411121292994
57,44.1733861452136
48,38.888276046713464
54,42.46452500230712
49,39.49939328624633
41,34.4340779425856
65,48.48628825761963
51,40.70335535985003
63,47.44035124744376
72,51.98585434285784
76,53.87780325819041
60,45.831492403314606
33,28.944677272770754
44,36.38145139361287
96,62.27633530764952
112,67.87989254352081
57,44.1733861452136
37,31.744540498961268
37,31.744540498961268
46,37.647460510879974
95,61.89528818954497
43,35.73883979152815
59,45.284335760923845
96,62.27633530764952
83,57.011098647610595
49,39.49939328624633
110,67.22772425621959
54,42.46452500230712
39,33.10282414303194
51,40.70335535985003
58,44.73165228376146
92,60.72889716421946
38,32.42709509397166
42,35.08973716315975
52,41.29632180625153
66,49.00142537504343
92,60.72889716421946
98,63.027036235027296
44,36.38145139361287
70,51.01097269957947
62,46.90944570448865
44,36.38145139361287
61,46.37317747928146
54,42.46452500230712
116,69.14555293653484
44,36.38145139361287
72,51.98585434285784
31,27.501966404214627
47,38.27098590577118
88,59.117982557745016
60,45.831492403314606
73,52.465995799429265
72,51.98585434285784
55,43.03987975228405
50,40.10439935338387
62,46.90944570448865
60,45.831492403314606
51,40.70335535985003
