lengths,returns
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
199,-86.60203251420373
